,app_id,app_name,neg,pos,steam_score,wilson
10066,366990,Puzzle Station 15th Anniversary Retro Release,7,14,66.67%,42.49%
10067,451900,WizardCraft,7,14,66.67%,42.49%
10068,465050,Grey Phobia,7,14,66.67%,42.49%
10069,391550,Beyond Flesh and Blood Episode 1,7,14,66.67%,42.49%
10070,298850,Millennium 5 - The Battle of the Millennium,7,14,66.67%,42.49%
10071,279520,Rage Runner,16,24,60.00%,42.48%
10072,477980,Overhell,31,39,55.71%,42.47%
10073,345640,Block Legend DX,31,39,55.71%,42.47%
10074,328100,Gunspell: Steam Edition,77,81,51.27%,42.45%
10075,344890,ARM Planetary Prospectors,17,25,59.52%,42.43%
10076,514670,Satellite Command,17,25,59.52%,42.43%
10077,628900,Terra Mystica,17,25,59.52%,42.43%
10078,384320,Handball 16,29,37,56.06%,42.42%
10079,406280,DesertLand 2115,29,37,56.06%,42.42%
10080,548370,Rezrog,76,80,51.28%,42.41%
10081,442220,Iron Madness,28,36,56.25%,42.40%
10082,305510,Servo,46,53,53.54%,42.40%
10083,517020,Virtual Warfighter,18,26,59.09%,42.39%
10084,365330,Jump/Boxer,27,35,56.45%,42.38%
10085,398640,Bowl Bound College Football,27,35,56.45%,42.38%
10086,333740,The Falling Sun,260,234,47.37%,42.38%
10087,226700,Infestation: Survivor Stories Classic,"14,641","11,072",43.06%,42.37%
10088,291090,I Get This Call Every Day,19,27,58.70%,42.37%
10089,495740,Random Journey,26,34,56.67%,42.37%
10090,546990,Town of Night,19,27,58.70%,42.37%
10091,381140,Cruel Arena,20,28,58.33%,42.35%
10092,381090,Ted by Dawn,20,28,58.33%,42.35%
10093,476880,Rescue Lucy,56,62,52.54%,42.35%
10094,628870,Soccer Manager Arena,25,33,56.90%,42.35%
10095,447860,Maria the Witch,20,28,58.33%,42.35%
10096,513370,Blade & Bones,20,28,58.33%,42.35%
10097,498510,DreamLand,24,32,57.14%,42.34%
10098,306370,World of Subways 1 – The Path,21,29,58.00%,42.34%
10099,18480,Mata Hari,23,31,57.41%,42.34%
10100,200150,Battle Chess: Game of Kings™,90,92,50.55%,42.34%
10101,439950,Frontier,24,32,57.14%,42.34%
10102,384840,Dead But Alive! Southern England,24,32,57.14%,42.34%
10103,464340,Syberia 3,396,343,46.41%,42.34%
10104,330110,Wild Frontera,24,32,57.14%,42.34%
10105,389160,Shadow Ninja: Apocalypse,44,51,53.68%,42.32%
10106,306440,Oblitus,44,51,53.68%,42.32%
10107,332650,The Exiled,183,170,48.16%,42.27%
10108,300820,Toy Story 3,54,60,52.63%,42.26%
10109,263480,Final Rush,72,76,51.35%,42.25%
10110,211160,Viking: Battle for Asgard,792,652,45.15%,42.24%
10111,259620,3079 -- Block Action RPG,226,205,47.56%,42.23%
10112,589320,Catch a Lover,87,89,50.57%,42.22%
10113,322980,Gods vs Humans,41,48,53.93%,42.20%
10114,46370,Rig 'n' Roll,151,143,48.64%,42.18%
10115,238240,Edge of Space,"1,287","1,030",44.45%,42.15%
10116,368970,Haywire on Fuel Station Zeta,8,15,65.22%,42.14%
10117,335940,Mech Marines: Steel March,8,15,65.22%,42.14%
10118,579780,Mental Asylum VR,8,15,65.22%,42.14%
10119,328220,Wild Season - Episode 1,167,156,48.30%,42.14%
10120,485500,Smithy,8,15,65.22%,42.14%
10121,443680,Revenge of Roger Rouge,8,15,65.22%,42.14%
10122,282210,Sid Meier's Starships,"1,011",818,44.72%,42.14%
10123,503390,Roomscale Tower,8,15,65.22%,42.14%
10124,359260,Green Moon,8,15,65.22%,42.14%
10125,11250,Pacific Storm,8,15,65.22%,42.14%
10126,495960,The Secret Monster Society,8,15,65.22%,42.14%
10127,403390,Undercover Missions: Operation Kursk K-141,8,15,65.22%,42.14%
10128,275510,Z Steel Soldiers,51,57,52.78%,42.13%
10129,513440,Path of War,69,73,51.41%,42.12%
10130,395980,Break Into Zatwor,641,532,45.35%,42.12%
10131,255420,Magic 2015,"2,221","1,736",43.87%,42.11%
10132,323780,Fireworks Simulator,60,65,52.00%,42.10%
10133,279640,The Troma Project,68,72,51.43%,42.08%
10134,485580,24 HOURS,279,246,46.86%,42.03%
10135,258880,Professional Farmer 2014,293,257,46.73%,42.01%
10136,321960,Might & Magic Heroes VII ,"1,329","1,055",44.25%,41.99%
10137,360510,Into the Stars,211,191,47.51%,41.99%
10138,348270,Social Justice Warriors,48,54,52.94%,41.99%
10139,34420,XIII Century,47,53,53.00%,41.94%
10140,292280,SPY Fox in: Cheese Chase,9,16,64.00%,41.88%
10141,375420,The Architect,9,16,64.00%,41.88%
10142,469980,Legend of Miro,9,16,64.00%,41.88%
10143,501940,Hikikomori No Chuunibyou,9,16,64.00%,41.88%
10144,395150,Dark Storm VR Missions ,9,16,64.00%,41.88%
10145,485590,Citadel,9,16,64.00%,41.88%
10146,566550,Rule Your School,9,16,64.00%,41.88%
10147,584780,Operation swat,9,16,64.00%,41.88%
10148,42000,Trino,4,10,71.43%,41.87%
10149,47500,Mishap: An Accidental Haunting,4,10,71.43%,41.87%
10150,51000,Mystery Case Files: Return to Ravenhearst ,4,10,71.43%,41.87%
10151,605180,Theory of Fear,4,10,71.43%,41.87%
10152,504670,FARIA: Ghosts of the Stream,4,10,71.43%,41.87%
10153,485750,Magnetta,4,10,71.43%,41.87%
10154,546650,Beat Boxer,4,10,71.43%,41.87%
10155,499100,Dark Parables: The Exiled Prince Collector's Edition,4,10,71.43%,41.87%
10156,602140,The Uncertain: VR Experience,4,10,71.43%,41.87%
10157,560010,Starship Survivor,4,10,71.43%,41.87%
10158,425870,Gyrodisc Super League,4,10,71.43%,41.87%
10159,526980,Handball 17,4,10,71.43%,41.87%
10160,538990,SugarMill,4,10,71.43%,41.87%
10161,565980,Evertree Inn,4,10,71.43%,41.87%
10162,526680,Lifeliqe VR Museum,4,10,71.43%,41.87%
10163,618270,Spiritlands,4,10,71.43%,41.87%
10164,21400,Project Aftermath,4,10,71.43%,41.87%
10165,547090,Halloween Mysteries,4,10,71.43%,41.87%
10166,532700,Finque,4,10,71.43%,41.87%
10167,596640,Lost in the Ocean VR,4,10,71.43%,41.87%
10168,542590,SoulSaverOnline,33,40,54.79%,41.85%
10169,25930,East India Company,33,40,54.79%,41.85%
10170,375450,NOBUNAGA'S AMBITION: Souzou SengokuRisshiden,205,185,47.44%,41.84%
10171,217100,Dementium II HD,456,383,45.65%,41.83%
10172,27920,Booster Trooper,91,91,50.00%,41.81%
10173,381590,Shred! Downhill Mountain Biking,32,39,54.93%,41.81%
10174,253410,Ravensword: Shadowlands,234,208,47.06%,41.80%
10175,92900,Agricultural Simulator 2011: Extended Edition,77,79,50.64%,41.79%
10176,461780,Moonstone Tavern,53,58,52.25%,41.76%
10177,284930,Speed Kills,132,125,48.64%,41.74%
10178,417920,Mistfal,10,17,62.96%,41.69%
10179,520380,Camper Jumper Simulator,10,17,62.96%,41.69%
10180,414470,Nightmare on Azathoth,10,17,62.96%,41.69%
10181,568340,Behind the Memory,10,17,62.96%,41.69%
10182,556010,Neon Arena,10,17,62.96%,41.69%
10183,512770,IACTURA,10,17,62.96%,41.69%
10184,574030,Score a goal (Physical football),10,17,62.96%,41.69%
10185,502100,Death's Life,10,17,62.96%,41.69%
10186,473800,Bullet Life 2010,29,36,55.38%,41.68%
10187,299910,Forgotten Myths CCG,29,36,55.38%,41.68%
10188,504730,MOBIUS FINAL FANTASY,42,48,53.33%,41.68%
10189,375850,Island Defense,29,36,55.38%,41.68%
10190,487590,Pepe Porcupine,28,35,55.56%,41.64%
10191,46550,Post Mortem,74,76,50.67%,41.64%
10192,370840,Rugby Challenge 3,28,35,55.56%,41.64%
10193,277560,Where Angels Cry,41,47,53.41%,41.63%
10194,382570,Glass Wing,50,55,52.38%,41.60%
10195,283490,Ihf Handball Challenge 12,27,34,55.74%,41.59%
10196,381220,Hydraulic Empire,27,34,55.74%,41.59%
10197,526460,KickHim,211,188,47.12%,41.59%
10198,263420,Probably Archery,196,176,47.31%,41.58%
10199,458520,Wrath of Anna,86,86,50.00%,41.58%
10200,348460,Bierzerkers,301,259,46.25%,41.58%
10201,45730,Dark Void Zero,133,125,48.45%,41.57%
10202,511190,Graveyard Shift,11,18,62.07%,41.56%
10203,339530,Factions: Origins of Malu,11,18,62.07%,41.56%
10204,350090,No Pineapple Left Behind,11,18,62.07%,41.56%
10205,378100,Nyctophobia,210,187,47.10%,41.56%
10206,428530,Machine Gun Train Run,11,18,62.07%,41.56%
10207,293600,Arson & Plunder: Unleashed,26,33,55.93%,41.55%
10208,257630,Blast Em!,143,133,48.19%,41.54%
10209,421600,Ray Gigant,25,32,56.14%,41.51%
10210,463250,One Tower,25,32,56.14%,41.51%
10211,404150,Lovely Weather We're Having,25,32,56.14%,41.51%
10212,467370,Escape This,168,153,47.66%,41.50%
10213,365270,Shadow Hunter,24,31,56.36%,41.47%
10214,543790,Mars Industries,12,19,61.29%,41.46%
10215,409600,Contract With The Devil,12,19,61.29%,41.46%
10216,511010,TAIKER,12,19,61.29%,41.46%
10217,275810,7 Wonders of the Ancient World,12,19,61.29%,41.46%
10218,524340,HellAngel,102,99,49.25%,41.46%
10219,556160,PHAT STACKS,38,44,53.66%,41.46%
10220,315330,All Guns On Deck,77,78,50.32%,41.45%
10221,349580,Burstfire,481,396,45.15%,41.43%
10222,627620,Intelligent Design: An Evolutionary Sandbox,22,29,56.86%,41.40%
10223,566910,Zombie Vikings: Stab-a-thon,13,20,60.61%,41.39%
10224,551080,Rescue your chickens,13,20,60.61%,41.39%
10225,372480,Spaceforce Rogue Universe HD,13,20,60.61%,41.39%
10226,387090,Revolution : Virtual Playspace,13,20,60.61%,41.39%
10227,429200,Super Helmets on Fire DX Ultra Edition Plus Alpha,13,20,60.61%,41.39%
10228,459470,Wars of Napoleon,21,28,57.14%,41.37%
10229,327910,7th Legion,21,28,57.14%,41.37%
10230,514410,Gun Brothers,21,28,57.14%,41.37%
10231,453670,The Lost Souls,46,51,52.58%,41.37%
10232,500570,Mahjong Deluxe 2: Astral Planes,20,27,57.45%,41.35%
10233,487270,Go Mission: Space Travel,36,42,53.85%,41.35%
10234,411620,Pane In The Glass,14,21,60.00%,41.34%
10235,462370,Cyborg Detonator,212,187,46.87%,41.34%
10236,338830,Star Nomad,14,21,60.00%,41.34%
10237,397820,Let's Sing 2016,14,21,60.00%,41.34%
10238,533330,Shut Eye,19,26,57.78%,41.32%
10239,299580,Abducted,19,26,57.78%,41.32%
10240,582430,Jumping Tank,18,25,58.14%,41.31%
10241,363650,Hacker's Beat,18,25,58.14%,41.31%
10242,361130,Card Dungeon,18,25,58.14%,41.31%
10243,283060,Lucent Heart,126,118,48.36%,41.30%
10244,616240,Premium Pool Arena,17,24,58.54%,41.30%
10245,350510,HassleHeart,17,24,58.54%,41.30%
10246,279560,Dracula 4 and  5 - Special Steam Edition,16,23,58.97%,41.30%
10247,288970,Dark Lore Mysteries: The Hunt For Truth,17,24,58.54%,41.30%
10248,455970,Heartomics: Nokori,17,24,58.54%,41.30%
10249,461210,Riding Out,35,41,53.95%,41.29%
10250,317060,Attractio,35,41,53.95%,41.29%
10251,428190,MadOut Open City,115,109,48.66%,41.29%
10252,407420,Gabe Newell Simulator,269,231,46.20%,41.27%
10253,292730,Call of Duty: Infinite Warfare,"7,911","5,768",42.17%,41.22%
10254,451130,Khan: Absolute Power,72,73,50.34%,41.18%
10255,443850,Tross,5,11,68.75%,41.17%
10256,509000,QUBIC,5,11,68.75%,41.17%
10257,18400,Crazy Machines 2,90,88,49.44%,41.17%
10258,324750,StuntMANIA Reloaded,33,39,54.17%,41.17%
10259,384910,Last Half of Darkness - Society of the Serpent Moon,5,11,68.75%,41.17%
10260,356550,East Tower - Kuon,5,11,68.75%,41.17%
10261,497090,Amihailu in Dreamland,5,11,68.75%,41.17%
10262,540640,Tales of the Elements FC,5,11,68.75%,41.17%
10263,521280,Atlantis: Pearls of the Deep,5,11,68.75%,41.17%
10264,352740,Princess Battles,5,11,68.75%,41.17%
10265,347270,Knights of the Sky,5,11,68.75%,41.17%
10266,351630,Fire With Fire: Online Tower Attack and Defense,95,92,49.20%,41.13%
10267,350110,TransOcean 2: Rivals,185,164,46.99%,41.09%
10268,491280,Drift Horizon Online,99,95,48.97%,41.05%
10269,432890,Quote,2,7,77.78%,41.03%
10270,570350,Entschuldigung,2,7,77.78%,41.03%
10271,520400,XMODULE,2,7,77.78%,41.03%
10272,437180,Chill the Piro,2,7,77.78%,41.03%
10273,566350,Quizality,2,7,77.78%,41.03%
10274,615650,The Professor Presents: Got Handles?,2,7,77.78%,41.03%
10275,615250,M.A.X.: Mechanized Assault & Exploration,2,7,77.78%,41.03%
10276,38080,Build-A-Lot,2,7,77.78%,41.03%
10277,437170,The Amazing Adventures of Ash - Afterparty,2,7,77.78%,41.03%
10278,459040,Medieval Battlefields Black Edition,2,7,77.78%,41.03%
10279,340680,Bunny Bash,2,7,77.78%,41.03%
10280,374230,Twin Robots,2,7,77.78%,41.03%
10281,575670,Five Elements,2,7,77.78%,41.03%
10282,538170,Raging Titan,2,7,77.78%,41.03%
10283,493380,ChessVR,2,7,77.78%,41.03%
10284,506470,Quip Anomaly,2,7,77.78%,41.03%
10285,560770,Andoran Skye XD,2,7,77.78%,41.03%
10286,375430,The Logomancer,2,7,77.78%,41.03%
10287,552230,Doomsday Survival:Training,2,7,77.78%,41.03%
10288,466280,Super Cube Smash,2,7,77.78%,41.03%
10289,509390,GalaxIverse,2,7,77.78%,41.03%
10290,356210,Tony Tough and the Night of Roasted Moths,2,7,77.78%,41.03%
10291,584940,Amber's Magic Shop,2,7,77.78%,41.03%
10292,622540,The Frost,2,7,77.78%,41.03%
10293,581800,Super Cuber,2,7,77.78%,41.03%
10294,508350,Draconic Order VR,2,7,77.78%,41.03%
10295,496670,Maze Roller,2,7,77.78%,41.03%
10296,471270,Leave The Nest,2,7,77.78%,41.03%
10297,622320,Nano Project,2,7,77.78%,41.03%
10298,514370,DragonBlast VR,2,7,77.78%,41.03%
10299,470490,RollerGirls From Beyond,2,7,77.78%,41.03%
10300,576720,Light And Dance VR,2,7,77.78%,41.03%
10301,395640,Velocity Stream,2,7,77.78%,41.03%
10302,525760,Awesome Obstacle Challenge,2,7,77.78%,41.03%
10303,31870,"Nancy Drew Dossier: Lights, Camera, Curses!",2,7,77.78%,41.03%
10304,515700,Snowday,2,7,77.78%,41.03%
10305,329340,Cloudphobia,2,7,77.78%,41.03%
10306,449050,Rock Paper Scissors Champion,211,184,46.58%,41.03%
10307,551570,Sarab: The Dark Tower,2,7,77.78%,41.03%
10308,34630,Massive Assault,2,7,77.78%,41.03%
10309,466010,Nevertales: The Beauty Within Collector's Edition,2,7,77.78%,41.03%
10310,3610,Mystery P.I.: Lost in Los Angeles,2,7,77.78%,41.03%
10311,500110,Glider Island,2,7,77.78%,41.03%
10312,339000,Ukrainian Ninja,81,80,49.69%,41.00%
10313,264120,Victory: The Age of Racing,481,389,44.71%,40.98%
10314,347060,Pro Basketball Manager 2016,30,36,54.55%,40.98%
10315,409720,BioShock 2 Remastered,"1,214",929,43.35%,40.97%
10316,23500,Puzzle Quest: Galactrix,128,118,47.97%,40.94%
10317,515690,Warriors of Vilvatikta,39,44,53.01%,40.92%
10318,288790,White Haven Mysteries,29,35,54.69%,40.91%
10319,383520,Lilly and Sasha: Guardian Angels,28,34,54.84%,40.85%
10320,214150,Galactic Civilizations I: Ultimate Edition,60,62,50.82%,40.84%
10321,350500,Fly in the House,53,56,51.38%,40.82%
10322,340460,Spartans Vs Zombies Defense,408,332,44.86%,40.82%
10323,385400,Weapons Genius,448,362,44.69%,40.82%
10324,111400,Bunch Of Heroes,199,173,46.51%,40.79%
10325,303260,TRISTOY,45,49,52.13%,40.77%
10326,586090,Snowman,77,76,49.67%,40.77%
10327,270590,Long Night,37,42,53.16%,40.77%
10328,291150,Evolution RTS,189,165,46.61%,40.76%
10329,253710,theHunter Classic,"13,465","9,540",41.47%,40.74%
10330,510410,Cogs and Cowboys,6,12,66.67%,40.71%
10331,436270,Civil War: 1863,6,12,66.67%,40.71%
10332,487620,Perfect Angle VR - Zen edition,6,12,66.67%,40.71%
10333,323270,Jane Angel: Templar Mystery,6,12,66.67%,40.71%
10334,356560,East Tower - Kurenai,6,12,66.67%,40.71%
10335,10240,Stroke of Fate: Operation Valkyrie,6,12,66.67%,40.71%
10336,287780,Derrick the Deathfin,6,12,66.67%,40.71%
10337,396320,Tank Battle: 1944,6,12,66.67%,40.71%
10338,633940,VisionOriginVR,6,12,66.67%,40.71%
10339,286880,Disney Planes,6,12,66.67%,40.71%
10340,32350,STAR WARS™ Starfighter™,205,177,46.34%,40.70%
10341,284970,Project Root,44,48,52.17%,40.69%
10342,297740,Overruled!,25,31,55.36%,40.65%
10343,275490,Canyon Capers,"1,061",805,43.14%,40.59%
10344,531860,Where's My What?,24,30,55.56%,40.58%
10345,455490,"Don't Die Dateless, Dummy!",24,30,55.56%,40.58%
10346,385490,MiniDrivers,56,58,50.88%,40.57%
10347,292380,Racer 8,747,577,43.58%,40.56%
10348,393080,Call of Duty: Modern Warfare Remastered,327,268,45.04%,40.53%
10349,230650,Lords of Football,119,109,47.81%,40.52%
10350,385890,Golden Rush,258,216,45.57%,40.52%
10351,411130,Leviathan: The Cargo,23,29,55.77%,40.51%
10352,431990,Locked-in syndrome,108,100,48.08%,40.45%
10353,355100,Dungeon Crawlers HD,22,28,56.00%,40.44%
10354,285090,Robowars,77,75,49.34%,40.42%
10355,500380,UNCORPOREAL - Fluffy!,7,13,65.00%,40.41%
10356,438300,Shepherds of the Abyss,7,13,65.00%,40.41%
10357,328890,Fritz for Fun 13,7,13,65.00%,40.41%
10358,335770,Tkl Online,7,13,65.00%,40.41%
10359,288500,Black Rainbow,7,13,65.00%,40.41%
10360,458030,StarFringe: Adversus,7,13,65.00%,40.41%
10361,354720,STATIC: Investigator Training,7,13,65.00%,40.41%
10362,602940,The Quest for Achievements,21,27,56.25%,40.38%
10363,343630,CroNix,237,199,45.64%,40.38%
10364,290460,Legionwood 2: Rise of the Eternal's Realm,21,27,56.25%,40.38%
10365,436860,Arctic alive,20,26,56.52%,40.31%
10366,264580,Lost Civilization,39,43,52.44%,40.30%
10367,373330,All Is Dust,627,484,43.56%,40.27%
10368,330000,Kingdoms CCG,58,59,50.43%,40.26%
10369,412600,Lup,114,104,47.71%,40.26%
10370,65740,Carrier Command: Gaea Mission,399,318,44.35%,40.25%
10371,329310,Tile Miner,19,25,56.82%,40.25%
10372,454200,Neon Hardcorps,74,72,49.32%,40.22%
10373,306480,Wildlife Park 2 - Crazy Zoo,8,14,63.64%,40.21%
10374,16060,Samantha Swift and the Golden Touch,8,14,63.64%,40.21%
10375,335850,After Reset RPG,38,42,52.50%,40.21%
10376,559920,Broken Blue,8,14,63.64%,40.21%
10377,541720,Redrum: Dead Diary,8,14,63.64%,40.21%
10378,19020,Puzzle Chronicles,8,14,63.64%,40.21%
10379,336380,Catmouth Island,30,35,53.85%,40.21%
10380,354920,Pester,18,24,57.14%,40.19%
10381,361320,Casino Inc,18,24,57.14%,40.19%
10382,514390,PooShooter: Toilet Invaders,18,24,57.14%,40.19%
10383,502140,Drayt Empire,57,58,50.43%,40.19%
10384,307270,Super Lemonade Factory,18,24,57.14%,40.19%
10385,375040,Death Tractor,17,23,57.50%,40.13%
10386,324110,Moto Racer Collection,29,34,53.97%,40.13%
10387,513530,Anykey Simulator,17,23,57.50%,40.13%
10388,288830,Voodoo Whisperer Curse of a Legend,29,34,53.97%,40.13%
10389,497050,ShapeShifter,37,41,52.56%,40.12%
10390,335220,But to Paint a Universe,9,15,62.50%,40.08%
10391,409370,Monster RPG 2,9,15,62.50%,40.08%
10392,326130,Alcatraz Builder,16,22,57.89%,40.08%
10393,571020,Santa's Big Adventures,9,15,62.50%,40.08%
10394,378280,Pump-Action Captain,16,22,57.89%,40.08%
10395,364820,Star Trek: Starfleet Command Gold Edition,16,22,57.89%,40.08%
10396,598680,Master of Magic Chess,16,22,57.89%,40.08%
10397,495300,TrumPiñata,9,15,62.50%,40.08%
10398,574940,Downward Spiral: Prologue,9,15,62.50%,40.08%
10399,434800,The Great Escape,9,15,62.50%,40.08%
10400,435600,"My Tower, My Home",9,15,62.50%,40.08%
10401,287860,8-Bit Commando,106,97,47.78%,40.07%
10402,497260,Fabulous Food Truck,28,33,54.10%,40.04%
10403,48110,Silent Hunter 5: Battle of the Atlantic,455,356,43.90%,40.04%
10404,373860,Apothecarium: The Renaissance of Evil - Premium Edition,28,33,54.10%,40.04%
10405,310470,Grand Ages: Medieval,782,590,43.00%,40.04%
10406,404630,One Hundred Ways,15,21,58.33%,40.03%
10407,516700,Zombie Boom,246,203,45.21%,40.03%
10408,297330,Arcadecraft,55,56,50.45%,40.03%
10409,497940,Destiny of Ancient Kingdoms™,66,65,49.62%,40.02%
10410,380000,MiniOne Racing,10,16,61.54%,40.00%
10411,504810,MXGP2 - The Official Motocross Videogame Compact,10,16,61.54%,40.00%
10412,464700,Maui,140,123,46.77%,40.00%
10413,378700,Neptune Flux,10,16,61.54%,40.00%
10414,381800,DRIFT 84,14,20,58.82%,39.99%
10415,220660,StarDrive,688,522,43.14%,39.98%
10416,394120,Atom Universe,144,126,46.67%,39.98%
10417,588340,Stolen Steel VR,13,19,59.38%,39.97%
10418,494740,Police Quest Collection,11,17,60.71%,39.97%
10419,501220,Space Ribbon,11,17,60.71%,39.97%
10420,611530,Flagster,13,19,59.38%,39.97%
10421,485650,Campaign Clicker,189,160,45.85%,39.97%
10422,448480,Caravanserail,11,17,60.71%,39.97%
10423,530520,Aegis,13,19,59.38%,39.97%
10424,562340,Iron Wings,13,19,59.38%,39.97%
10425,416720,Toro,13,19,59.38%,39.97%
10426,434890,Eight Mini Racers,13,19,59.38%,39.97%
10427,391630,Necromonads,11,17,60.71%,39.97%
10428,467090,A Game of Changes,12,18,60.00%,39.96%
10429,446240,Trawl,12,18,60.00%,39.96%
10430,371900,Pillar,12,18,60.00%,39.96%
10431,333540,Neocolonialism,12,18,60.00%,39.96%
10432,286570,F1 2015,"1,292",946,42.27%,39.95%
10433,41600,Earthworm Jim 3D,27,32,54.24%,39.95%
10434,99400,Garshasp: The Monster Slayer,155,134,46.37%,39.91%
10435,312960,Starion Tactics,59,59,50.00%,39.90%
10436,283430,Litil Divil,218,181,45.36%,39.87%
10437,383800,Close Order,34,38,52.78%,39.85%
10438,478210,BUDDY,25,30,54.55%,39.75%
10439,619310,Ways of History,33,37,52.86%,39.75%
10440,341660,Barren Roads,33,37,52.86%,39.75%
10441,341930,Space Station Alpha,25,30,54.55%,39.75%
10442,202130,Impire,187,157,45.64%,39.73%
10443,295930,Swipecart,307,245,44.38%,39.72%
10444,45710,Dark Void,213,176,45.24%,39.68%
10445,368310,Marble Muse,3,8,72.73%,39.67%
10446,560970,Fireworks Desert Blast,3,8,72.73%,39.67%
10447,529630,The Rabbit Hole,3,8,72.73%,39.67%
10448,3520,Mystery PI: The Vegas Heist,3,8,72.73%,39.67%
10449,623550,Timen runner,3,8,72.73%,39.67%
10450,568330,(VR)西汉帝陵 The Han Dynasty Imperial Mausoleums,3,8,72.73%,39.67%
10451,639460,Zombie Riot,3,8,72.73%,39.67%
10452,435780,VIOLET: Space Mission,3,8,72.73%,39.67%
10453,392730,The Bizarre Creations of Keith the Magnificent,3,8,72.73%,39.67%
10454,519160,Toon Ocean VR,3,8,72.73%,39.67%
10455,518160,Abrams Tank,3,8,72.73%,39.67%
10456,561010,Spirit,3,8,72.73%,39.67%
10457,405240,Hairy Little Buggers,3,8,72.73%,39.67%
10458,453660,Rogue Contracts: Syndicate,3,8,72.73%,39.67%
10459,420160,Alphabeats: Master Edition,3,8,72.73%,39.67%
10460,427050,Siege - the card game,3,8,72.73%,39.67%
10461,581810,1166,3,8,72.73%,39.67%
10462,499070,Pro Strategy Football 2016,3,8,72.73%,39.67%
10463,474620,Giga Girl,3,8,72.73%,39.67%
10464,555130,Sonic Hunter VR,3,8,72.73%,39.67%
10465,57650,DUNGEONS - Steam Special Edition,205,170,45.33%,39.67%
10466,464040,Log Drive Runner,3,8,72.73%,39.67%
10467,400130,Freedom Poopie,3,8,72.73%,39.67%
10468,415390,Viking Saga: The Cursed Ring,3,8,72.73%,39.67%
10469,464530,猫肉「Cat Meat」,3,8,72.73%,39.67%
10470,548360,RunningJoe,3,8,72.73%,39.67%
10471,470170,Evangeline™,3,8,72.73%,39.67%
10472,228320,A Valley Without Wind 2,95,87,47.80%,39.67%
10473,653940,Zafehouse Diaries 2,3,8,72.73%,39.67%
10474,551520,Last Days of Spring 2,3,8,72.73%,39.67%
10475,524060,Block Wave,3,8,72.73%,39.67%
10476,545800,Ghostdream,3,8,72.73%,39.67%
10477,551750,Survival VR,3,8,72.73%,39.67%
10478,313040,Pixel Hunter,108,97,47.32%,39.66%
10479,7730,X-COM: Interceptor,45,47,51.09%,39.66%
10480,549810,Bunny & Piggy,32,36,52.94%,39.65%
10481,105100,Lume,234,191,44.94%,39.62%
10482,207190,Fireburst,61,60,49.59%,39.62%
10483,283040,Paper Dungeons,31,35,53.03%,39.54%
10484,245050,SpellForce 2 - Demons of the Past,93,85,47.75%,39.54%
